Unnamed: 0,source_dataset,isMath,attack,source_model,source_balancing,source_adv_training,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
133.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,google,30/70,0.37,0.3533333333333333,0.3866666666666666
134.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,google,40/60,0.37,0.26,0.48
135.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,google,50/50,0.32666668,0.1866666666666666,0.4666666666666667
136.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,google,20/80,0.22666667,0.2533333333333333,0.2
137.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,google,30/70,0.19333334,0.12,0.2666666666666666
138.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,google,40/60,0.21666667,0.0533333333333333,0.38
139.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,google,50/50,0.23333333,0.0333333333333333,0.4333333333333333
140.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,google,20/80,0.25,0.3266666666666666,0.1733333333333333
141.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,google,30/70,0.21000001,0.1133333333333333,0.3066666666666666
142.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,google,40/60,0.26000002,0.06,0.46
143.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,google,50/50,0.27666667,0.0533333333333333,0.5
144.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,bing,20/80,0.25287357,0.360655737704918,0.158273381294964
145.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,bing,30/70,0.20300752,0.3095238095238095,0.1071428571428571
146.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,bing,40/60,0.21818182,0.2222222222222222,0.2142857142857142
147.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,bing,50/50,0.19202898,0.158273381294964,0.2262773722627737
148.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,bing,20/80,0.09594096,0.171875,0.0279720279720279
149.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,bing,30/70,0.09219858,0.108695652173913,0.0763888888888889
150.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,bing,40/60,0.094736844,0.1276595744680851,0.0625
151.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,bing,50/50,0.09090909,0.0694444444444444,0.1126760563380281
152.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,bing,20/80,0.13818182,0.2137404580152671,0.0694444444444444
153.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,bing,30/70,0.10071943,0.1037037037037037,0.0979020979020979
154.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,bing,40/60,0.09859155,0.0709219858156028,0.1258741258741259
155.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,bing,50/50,0.11702127,0.028169014084507,0.2071428571428571
156.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,google,20/80,0.33333334,0.4266666666666667,0.24
157.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,google,30/70,0.25333333,0.2,0.3066666666666666
158.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,google,40/60,0.28,0.1266666666666666,0.4333333333333333
159.0,bing,True,FGSM,alexnet,20/80,surrogate,alexnet,google,50/50,0.28666666,0.0466666666666666,0.5266666666666666
160.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,google,20/80,0.18666667,0.2466666666666666,0.1266666666666666
161.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,google,30/70,0.16333334,0.1266666666666666,0.2
162.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,google,40/60,0.16,0.0666666666666666,0.2533333333333333
163.0,bing,True,FGSM,alexnet,20/80,surrogate,resnet,google,50/50,0.2,0.04,0.36
164.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,google,20/80,0.2,0.26,0.14
165.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,google,30/70,0.17333333,0.14,0.2066666666666666
166.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,google,40/60,0.22666667,0.0733333333333333,0.38
167.0,bing,True,FGSM,alexnet,20/80,surrogate,vgg,google,50/50,0.26333335,0.0266666666666666,0.5
168.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,bing,20/80,0.4176245,0.6065573770491803,0.2517985611510791
169.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,bing,30/70,0.3308271,0.4126984126984127,0.2571428571428571
170.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,bing,40/60,0.31636363,0.3185185185185185,0.3142857142857143
171.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,bing,50/50,0.32971016,0.2733812949640288,0.3868613138686131
172.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,bing,20/80,0.14391144,0.15625,0.1328671328671328
173.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,bing,30/70,0.17730495,0.0869565217391304,0.2638888888888889
174.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,bing,40/60,0.19298247,0.0921985815602836,0.2916666666666667
175.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,bing,50/50,0.25874126,0.0486111111111111,0.4718309859154929
176.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,bing,20/80,0.14909092,0.1374045801526717,0.1597222222222222
177.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,bing,30/70,0.17985612,0.0814814814814814,0.2727272727272727
178.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,bing,40/60,0.22535211,0.0851063829787234,0.3636363636363636
179.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,bing,50/50,0.26595744,0.028169014084507,0.5071428571428571
180.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,google,20/80,0.38333336,0.5,0.2666666666666666
181.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,google,30/70,0.36333334,0.3666666666666666,0.36
182.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,google,40/60,0.35,0.2866666666666667,0.4133333333333333
183.0,bing,True,FGSM,alexnet,30/70,FGSM,alexnet,google,50/50,0.37,0.1733333333333333,0.5666666666666667
184.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,google,20/80,0.22666667,0.3,0.1533333333333333
185.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,google,30/70,0.2,0.0933333333333333,0.3066666666666666
186.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,google,40/60,0.22,0.0666666666666666,0.3733333333333333
187.0,bing,True,FGSM,alexnet,30/70,FGSM,resnet,google,50/50,0.28333333,0.04,0.5266666666666666
188.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,google,20/80,0.20666668,0.22,0.1933333333333333
189.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,google,30/70,0.24000001,0.0466666666666666,0.4333333333333333
190.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,google,40/60,0.32,0.0466666666666666,0.5933333333333334
191.0,bing,True,FGSM,alexnet,30/70,FGSM,vgg,google,50/50,0.36333334,0.0266666666666666,0.7
192.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,bing,20/80,0.32183906,0.5081967213114754,0.158273381294964
193.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,bing,30/70,0.24060151,0.3492063492063492,0.1428571428571428
194.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,bing,40/60,0.28363636,0.3037037037037037,0.2642857142857143
195.0,bing,True,FGSM,alexnet,30/70,PGD,alexnet,bing,50/50,0.19202898,0.1726618705035971,0.2116788321167883
196.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,bing,20/80,0.12546125,0.2421875,0.0209790209790209
197.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,bing,30/70,0.13120566,0.1666666666666666,0.0972222222222222
198.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,bing,40/60,0.13333334,0.1843971631205673,0.0833333333333333
199.0,bing,True,FGSM,alexnet,30/70,PGD,resnet,bing,50/50,0.13286713,0.1458333333333333,0.1197183098591549
200.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,bing,20/80,0.17454545,0.3435114503816794,0.0208333333333333
201.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,bing,30/70,0.14748202,0.1851851851851851,0.1118881118881118
202.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,bing,40/60,0.13732395,0.1347517730496454,0.1398601398601398
203.0,bing,True,FGSM,alexnet,30/70,PGD,vgg,bing,50/50,0.12765957,0.0422535211267605,0.2142857142857142
