,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
173,bing,True,RFGSM,resnet,50/50,resnet,bing,30/70,0.2371134,0.4084507042253521,0.0738255033557047
174,bing,True,RFGSM,resnet,50/50,resnet,bing,40/60,0.19795221,0.273972602739726,0.12244897959183673
175,bing,True,RFGSM,resnet,50/50,resnet,bing,50/50,0.19047618,0.21768707482993196,0.16326530612244897
176,bing,True,RFGSM,resnet,50/50,vgg,bing,20/80,0.09375,0.17142857142857143,0.02027027027027027
177,bing,True,RFGSM,resnet,50/50,vgg,bing,30/70,0.10726644,0.176056338028169,0.04081632653061224
178,bing,True,RFGSM,resnet,50/50,vgg,bing,40/60,0.09246575,0.12413793103448276,0.061224489795918366
179,bing,True,RFGSM,resnet,50/50,vgg,bing,50/50,0.09246575,0.136986301369863,0.04794520547945205
180,bing,True,RFGSM,resnet,50/50,alexnet,google,20/80,0.11,0.21333333333333335,0.006666666666666667
181,bing,True,RFGSM,resnet,50/50,alexnet,google,30/70,0.11,0.2,0.02
182,bing,True,RFGSM,resnet,50/50,alexnet,google,40/60,0.07333334,0.10666666666666667,0.04
183,bing,True,RFGSM,resnet,50/50,alexnet,google,50/50,0.07666667,0.09333333333333334,0.06
184,bing,True,RFGSM,resnet,50/50,resnet,google,20/80,0.21333334,0.32666666666666666,0.1
185,bing,True,RFGSM,resnet,50/50,resnet,google,30/70,0.22333334,0.32,0.12666666666666668
186,bing,True,RFGSM,resnet,50/50,resnet,google,40/60,0.19333334,0.22666666666666666,0.16
187,bing,True,RFGSM,resnet,50/50,resnet,google,50/50,0.18666667,0.18,0.19333333333333333
188,bing,True,RFGSM,resnet,50/50,vgg,google,20/80,0.12666667,0.20666666666666667,0.04666666666666667
189,bing,True,RFGSM,resnet,50/50,vgg,google,30/70,0.11666667,0.16666666666666666,0.06666666666666667
190,bing,True,RFGSM,resnet,50/50,vgg,google,40/60,0.1,0.11333333333333333,0.08666666666666667
191,bing,True,RFGSM,resnet,50/50,vgg,google,50/50,0.093333334,0.1,0.08666666666666667
192,bing,True,RFGSM,vgg,20/80,alexnet,bing,20/80,0.0569395,0.1037037037037037,0.0136986301369863
193,bing,True,RFGSM,vgg,20/80,alexnet,bing,30/70,0.03169014,0.058823529411764705,0.006756756756756757
194,bing,True,RFGSM,vgg,20/80,alexnet,bing,40/60,0.035211265,0.04316546762589928,0.027586206896551724
195,bing,True,RFGSM,vgg,20/80,alexnet,bing,50/50,0.024305556,0.027777777777777776,0.020833333333333332
196,bing,True,RFGSM,vgg,20/80,resnet,bing,20/80,0.0449827,0.07142857142857142,0.020134228187919462
197,bing,True,RFGSM,vgg,20/80,resnet,bing,30/70,0.041237116,0.07746478873239436,0.006711409395973154
198,bing,True,RFGSM,vgg,20/80,resnet,bing,40/60,0.04095563,0.0547945205479452,0.027210884353741496
199,bing,True,RFGSM,vgg,20/80,resnet,bing,50/50,0.047619045,0.02040816326530612,0.07482993197278912
200,bing,True,RFGSM,vgg,20/80,vgg,bing,20/80,0.27083334,0.35714285714285715,0.1891891891891892
201,bing,True,RFGSM,vgg,20/80,vgg,bing,30/70,0.22491351,0.29577464788732394,0.1564625850340136
202,bing,True,RFGSM,vgg,20/80,vgg,bing,40/60,0.22260274,0.23448275862068965,0.2108843537414966
203,bing,True,RFGSM,vgg,20/80,vgg,bing,50/50,0.20547944,0.2328767123287671,0.1780821917808219
204,bing,True,RFGSM,vgg,20/80,alexnet,google,20/80,0.09666667,0.18,0.013333333333333334
205,bing,True,RFGSM,vgg,20/80,alexnet,google,30/70,0.086666666,0.14,0.03333333333333333
206,bing,True,RFGSM,vgg,20/80,alexnet,google,40/60,0.05666667,0.07333333333333333,0.04
207,bing,True,RFGSM,vgg,20/80,alexnet,google,50/50,0.07333334,0.08,0.06666666666666667
208,bing,True,RFGSM,vgg,20/80,resnet,google,20/80,0.06666667,0.12,0.013333333333333334
209,bing,True,RFGSM,vgg,20/80,resnet,google,30/70,0.05666667,0.07333333333333333,0.04
210,bing,True,RFGSM,vgg,20/80,resnet,google,40/60,0.053333335,0.06,0.04666666666666667
211,bing,True,RFGSM,vgg,20/80,resnet,google,50/50,0.05,0.04,0.06
212,bing,True,RFGSM,vgg,20/80,vgg,google,20/80,0.25333333,0.2866666666666667,0.22
213,bing,True,RFGSM,vgg,20/80,vgg,google,30/70,0.23333333,0.26,0.20666666666666667
214,bing,True,RFGSM,vgg,20/80,vgg,google,40/60,0.22333334,0.2,0.24666666666666667
215,bing,True,RFGSM,vgg,20/80,vgg,google,50/50,0.21333334,0.17333333333333334,0.25333333333333335
216,bing,True,RFGSM,vgg,30/70,alexnet,bing,20/80,0.06761566,0.1259259259259259,0.0136986301369863
217,bing,True,RFGSM,vgg,30/70,alexnet,bing,30/70,0.035211265,0.07352941176470588,0.0
218,bing,True,RFGSM,vgg,30/70,alexnet,bing,40/60,0.035211265,0.04316546762589928,0.027586206896551724
219,bing,True,RFGSM,vgg,30/70,alexnet,bing,50/50,0.024305556,0.027777777777777776,0.020833333333333332
220,bing,True,RFGSM,vgg,30/70,resnet,bing,20/80,0.04152249,0.07142857142857142,0.013422818791946308
221,bing,True,RFGSM,vgg,30/70,resnet,bing,30/70,0.048109967,0.08450704225352113,0.013422818791946308
222,bing,True,RFGSM,vgg,30/70,resnet,bing,40/60,0.061433446,0.0821917808219178,0.04081632653061224
223,bing,True,RFGSM,vgg,30/70,resnet,bing,50/50,0.06462585,0.04081632653061224,0.08843537414965986
224,bing,True,RFGSM,vgg,30/70,vgg,bing,20/80,0.26041666,0.35,0.17567567567567569
225,bing,True,RFGSM,vgg,30/70,vgg,bing,30/70,0.26643598,0.352112676056338,0.1836734693877551
226,bing,True,RFGSM,vgg,30/70,vgg,bing,40/60,0.22945206,0.2482758620689655,0.2108843537414966
227,bing,True,RFGSM,vgg,30/70,vgg,bing,50/50,0.21917808,0.2465753424657534,0.1917808219178082
228,bing,True,RFGSM,vgg,30/70,alexnet,google,20/80,0.10333334,0.2,0.006666666666666667
229,bing,True,RFGSM,vgg,30/70,alexnet,google,30/70,0.09666667,0.15333333333333332,0.04
230,bing,True,RFGSM,vgg,30/70,alexnet,google,40/60,0.07,0.08666666666666667,0.05333333333333334
231,bing,True,RFGSM,vgg,30/70,alexnet,google,50/50,0.07333334,0.07333333333333333,0.07333333333333333
232,bing,True,RFGSM,vgg,30/70,resnet,google,20/80,0.08,0.14666666666666667,0.013333333333333334
233,bing,True,RFGSM,vgg,30/70,resnet,google,30/70,0.06666667,0.08,0.05333333333333334
234,bing,True,RFGSM,vgg,30/70,resnet,google,40/60,0.060000002,0.06666666666666667,0.05333333333333334
235,bing,True,RFGSM,vgg,30/70,resnet,google,50/50,0.05666667,0.04666666666666667,0.06666666666666667
236,bing,True,RFGSM,vgg,30/70,vgg,google,20/80,0.26333335,0.32,0.20666666666666667
237,bing,True,RFGSM,vgg,30/70,vgg,google,30/70,0.26666668,0.32666666666666666,0.20666666666666667
238,bing,True,RFGSM,vgg,30/70,vgg,google,40/60,0.25,0.26,0.24
239,bing,True,RFGSM,vgg,30/70,vgg,google,50/50,0.24000001,0.23333333333333334,0.24666666666666667
240,bing,True,RFGSM,vgg,40/60,alexnet,bing,20/80,0.06761566,0.13333333333333333,0.00684931506849315
241,bing,True,RFGSM,vgg,40/60,alexnet,bing,30/70,0.049295776,0.08088235294117647,0.02027027027027027
242,bing,True,RFGSM,vgg,40/60,alexnet,bing,40/60,0.04225352,0.05755395683453238,0.027586206896551724
243,bing,True,RFGSM,vgg,40/60,alexnet,bing,50/50,0.017361112,0.013888888888888888,0.020833333333333332
244,bing,True,RFGSM,vgg,40/60,resnet,bing,20/80,0.055363324,0.08571428571428572,0.026845637583892617
245,bing,True,RFGSM,vgg,40/60,resnet,bing,30/70,0.05154639,0.09154929577464789,0.013422818791946308
246,bing,True,RFGSM,vgg,40/60,resnet,bing,40/60,0.04095563,0.0547945205479452,0.027210884353741496
